release1,release2,value
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:2.7.14,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:2.7.15,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:2.7.16,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:2.7.17,0.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.71,org.apache.tomcat.embed:tomcat-embed-el:9.0.73,3.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.71,org.apache.tomcat.embed:tomcat-embed-el:9.0.74,3.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.71,org.apache.tomcat.embed:tomcat-embed-el:9.0.75,3.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.71,org.apache.tomcat.embed:tomcat-embed-el:9.0.76,3.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.71,org.apache.tomcat.embed:tomcat-embed-el:9.0.78,3.0
org.springframework:spring-tx:6.0.11,org.springframework:spring-tx:6.1.5,14.0
org.springframework:spring-tx:6.0.11,org.springframework:spring-tx:6.0.6,5.0
org.springframework:spring-tx:6.0.11,org.springframework:spring-tx:6.0.7,3.0
org.springframework:spring-tx:6.0.11,org.springframework:spring-tx:6.1.7,14.0
org.springframework:spring-tx:6.0.11,org.springframework:spring-tx:6.0.8,3.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.0.13,0.0
org.springframework:spring-tx:6.0.11,org.springframework:spring-tx:6.0.9,3.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.0.3,37.0
org.springframework:spring-tx:6.0.11,org.springframework:spring-tx:6.1.9,14.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.0.14,1.0
org.springframework:spring-tx:6.0.11,org.springframework:spring-tx:5.3.30,34.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.0.11,0.0
org.springframework:spring-tx:6.0.11,org.springframework:spring-tx:5.3.31,34.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.0.4,34.0
org.springframework:spring-tx:6.0.11,org.springframework:spring-tx:5.3.4,36.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.0.5,16.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.0.10,2.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:5.3.18,4.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.4.32,100.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.1.9,109.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:5.3.19,4.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.4.31,101.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.23,374.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.9,55.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.4.30,103.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.20,375.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.8,55.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.1.5,108.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.1.7,108.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:2.7.18,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.3,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.2.1,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.4,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.2.2,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.1,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.2,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.2.0,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.7,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.2.5,0.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.6.6,25.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.3,54.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.4.8,214.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.2,54.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.6.5,23.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.24,374.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:5.3.15,8.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.6.4,23.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.25,371.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.5,55.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.6.3,23.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.28,371.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.4,55.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.4.34,100.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.29,370.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.7,55.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.4.33,100.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.22,374.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.17,49.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.5.16,2.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.9,382.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.16,49.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.6.9,27.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.30,370.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.11,49.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.6.8,27.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.31,370.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.6.7,27.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.0.20,12.0
org.springframework:spring-context:6.0.9,org.springframework:spring-context:6.1.3,48.0
org.springframework:spring-context:6.0.9,org.springframework:spring-context:6.0.10,2.0
org.springframework:spring-context:6.0.9,org.springframework:spring-context:6.1.2,45.0
org.springframework:spring-context:6.0.9,org.springframework:spring-context:6.0.11,3.0
org.springframework:spring-context:6.0.9,org.springframework:spring-context:6.1.1,39.0
org.springframework:spring-context:6.0.9,org.springframework:spring-context:6.1.0,34.0
org.springframework:spring-context:6.0.9,org.springframework:spring-context:5.3.9,97.0
org.jetbrains.kotlin:kotlin-reflect:1.8.21,org.jetbrains.kotlin:kotlin-reflect:1.7.22,88.0
org.jetbrains.kotlin:kotlin-reflect:1.8.21,org.jetbrains.kotlin:kotlin-reflect:1.6.10,262.0
org.jetbrains.kotlin:kotlin-reflect:1.8.21,org.jetbrains.kotlin:kotlin-reflect:1.9.25,61.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:5.3.17,4.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.18,49.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.5.11,1.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.1.8,108.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.1,54.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.4.1,261.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.1.1,91.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.0,54.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.5.12,1.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.1.2,92.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.15,49.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.5.13,2.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.1.3,98.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:5.3.4,14.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.5.14,2.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.1.4,106.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.14,49.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.5.15,2.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:6.1.0,91.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.10,55.0
org.springframework:spring-tx:6.0.11,org.springframework:spring-tx:6.0.14,2.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.4,47.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.3,46.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.6,47.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.5,47.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:3.0.3.RELEASE,151.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.12,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.13,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.1.8,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.1.9,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.10,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.11,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.3.0,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.1.2,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.3.1,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.1.3,0.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.17.1,10.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.13.4,5.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.15.2,0.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.2,0.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.1,0.0
com.querydsl:querydsl-mongodb:5.0.0,com.querydsl:querydsl-mongodb:4.4.0,9.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.15.0,0.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.11,55.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.0,0.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.12,55.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.2,25.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:5.3.30,0.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.12.6,14.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.2,45.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.15.3,0.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.21,49.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.20,49.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.8,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.2.6,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.5,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.2.3,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.6,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.2.4,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:3.0.0,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:2.6.14,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:2.6.15,0.0
org.springframework.boot:spring-boot-starter:2.7.9,org.springframework.boot:spring-boot-starter:2.5.15,0.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.4.28,103.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.4.27,103.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.8,48.0
io.projectreactor:reactor-core:3.5.9,io.projectreactor:reactor-core:3.3.0.RELEASE,513.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.7,48.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.15.4,0.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.9,48.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.12.7,14.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:5.3.9,13.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.17.2,10.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.0,45.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.13.5,5.0
org.eclipse.jetty:jetty-io:9.4.53.v20231009,org.eclipse.jetty:jetty-io:9.4.48.v20220622,0.0
org.eclipse.jetty:jetty-io:9.4.53.v20231009,org.eclipse.jetty:jetty-io:9.2.28.v20190418,61.0
org.eclipse.jetty:jetty-io:9.4.53.v20231009,org.eclipse.jetty:jetty-io:8.2.0.v20160908,66.0
org.eclipse.jetty:jetty-io:9.4.53.v20231009,org.eclipse.jetty:jetty-io:9.4.46.v20220331,0.0
org.eclipse.jetty:jetty-io:9.4.53.v20231009,org.eclipse.jetty:jetty-io:9.4.51.v20230217,0.0
org.eclipse.jetty:jetty-io:9.4.53.v20231009,org.eclipse.jetty:jetty-io:9.4.49.v20220914,0.0
org.eclipse.jetty:jetty-io:9.4.53.v20231009,org.eclipse.jetty:jetty-io:9.4.54.v20240208,0.0
org.eclipse.jetty:jetty-io:9.4.53.v20231009,org.eclipse.jetty:jetty-io:9.4.52.v20230823,0.0
org.eclipse.jetty:jetty-io:9.4.53.v20231009,org.eclipse.jetty:jetty-io:9.4.55.v20240627,0.0
org.eclipse.jetty:jetty-io:9.4.53.v20231009,org.eclipse.jetty:jetty-io:9.4.44.v20210927,6.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:5.3.29,371.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:5.3.22,373.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.1.9,110.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:5.3.23,373.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:5.3.20,374.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.1.5,109.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.1.7,109.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.1.8,109.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.1.1,92.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.1.2,93.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.1.3,99.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.1.4,107.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.1.0,92.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:5.3.9,381.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:5.3.30,371.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:5.3.31,371.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.0.20,14.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.0.21,14.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.0.6,11.0
org.springframework:spring-web:6.0.10,org.springframework:spring-web:6.0.17,12.0
ch.qos.logback:logback-classic:1.2.13,ch.qos.logback:logback-classic:1.4.6,56.0
ch.qos.logback:logback-classic:1.2.13,ch.qos.logback:logback-classic:1.5.6,59.0
ch.qos.logback:logback-classic:1.2.13,ch.qos.logback:logback-classic:1.4.7,56.0
ch.qos.logback:logback-classic:1.2.13,ch.qos.logback:logback-classic:1.5.7,59.0
ch.qos.logback:logback-classic:1.2.13,ch.qos.logback:logback-classic:1.4.8,59.0
